Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
571	:	1777112091.283	     1.280	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-12-40-3-26.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 570 --exact --conditional:precision 1e-6 --conditional:algorithm bisection
570	:	1777112091.033	     1.838	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-12-40-3-26.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 569 --exact --conditional:precision 1e-6 --conditional:algorithm bisection
477	:	1777111792.856	   300.021	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-12-201.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 476 --conditional:precision 1e-6 --conditional:algorithm restart
574	:	1777112092.874	     0.266	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-19-201.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 573 --exact --conditional:algorithm bisection
572	:	1777112091.394	     1.787	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-12-40-3-26.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 571 --exact --conditional:precision 1e-6 --conditional:algorithm bisection-pt
478	:	1777111793.285	   300.020	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-12-201.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 477 --conditional:precision 1e-6 --conditional:algorithm restart
578	:	1777112093.308	     0.148	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-19-201.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 577 --conditional:precision 1e-6 --conditional:algorithm bisection
579	:	1777112093.460	     0.147	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-19-201.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 578 --conditional:precision 1e-6 --conditional:algorithm bisection
580	:	1777112093.610	     0.154	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-19-201.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 579 --conditional:precision 1e-6 --conditional:algorithm bisection-pt
557	:	1777112061.101	    33.855	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-25-20-3-301.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 556 --exact --conditional:precision 1e-6 --conditional:algorithm bisection
575	:	1777112092.878	     6.456	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-19-201.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 574 --exact --conditional:algorithm bisection-pt
583	:	1777112099.337	     0.847	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-19-201.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 582 --exact --conditional:precision 1e-6 --conditional:algorithm bisection
584	:	1777112100.187	     0.260	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-19-201.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 583 --exact --conditional:precision 1e-6 --conditional:algorithm bisection
577	:	1777112093.184	     7.575	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-19-201.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 576 --exact --conditional:algorithm restart
576	:	1777112093.143	     7.645	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-19-201.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 575 --exact --conditional:algorithm restart
587	:	1777112100.790	     0.067	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-12-2-10-101.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 586 --exact --conditional:algorithm bisection
585	:	1777112100.451	     0.806	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-19-201.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 584 --exact --conditional:precision 1e-6 --conditional:algorithm bisection-pt
586	:	1777112100.762	     0.566	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-12-2-10-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 585 --exact --conditional:algorithm bisection
588	:	1777112100.859	     0.591	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-12-2-10-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 587 --exact --conditional:algorithm bisection-pt
591	:	1777112101.452	     0.054	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-12-2-10-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 590 --conditional:precision 1e-6 --conditional:algorithm bisection
592	:	1777112101.508	     0.053	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-12-2-10-101.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 591 --conditional:precision 1e-6 --conditional:algorithm bisection
589	:	1777112101.260	     0.303	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-12-2-10-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 588 --exact --conditional:algorithm restart
593	:	1777112101.564	     0.053	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-12-2-10-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 592 --conditional:precision 1e-6 --conditional:algorithm bisection-pt
590	:	1777112101.331	     0.299	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-12-2-10-101.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 589 --exact --conditional:algorithm restart
596	:	1777112101.633	     0.151	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-12-2-10-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 595 --exact --conditional:precision 1e-6 --conditional:algorithm bisection
597	:	1777112101.786	     0.066	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-12-2-10-101.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 596 --exact --conditional:precision 1e-6 --conditional:algorithm bisection
598	:	1777112101.855	     0.145	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-12-2-10-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 597 --exact --conditional:precision 1e-6 --conditional:algorithm bisection-pt
599	:	1777112102.003	     3.171	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-12-601.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 598 --exact --conditional:algorithm bisection
600	:	1777112105.177	     0.445	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-12-601.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 599 --exact --conditional:algorithm bisection
549	:	1777111975.297	   131.413	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-25-20-3-301.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 548 --exact --conditional:algorithm bisection-pt
602	:	1777112106.712	     1.280	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-12-601.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 601 --exact --conditional:algorithm restart
601	:	1777112105.625	     3.390	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-12-601.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 600 --exact --conditional:algorithm bisection-pt
603	:	1777112107.994	     1.279	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-12-601.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 602 --exact --conditional:algorithm restart
604	:	1777112109.017	     0.347	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-12-601.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 603 --conditional:precision 1e-6 --conditional:algorithm bisection
605	:	1777112109.275	     0.320	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-12-601.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 604 --conditional:precision 1e-6 --conditional:algorithm bisection
606	:	1777112109.366	     0.348	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-12-601.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 605 --conditional:precision 1e-6 --conditional:algorithm bisection-pt
607	:	1777112109.598	     0.711	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-12-601.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 606 --conditional:precision 1e-6 --conditional:algorithm restart
608	:	1777112109.717	     0.694	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-12-601.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 607 --conditional:precision 1e-6 --conditional:algorithm restart
610	:	1777112110.414	     0.468	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-12-601.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 609 --exact --conditional:precision 1e-6 --conditional:algorithm bisection
609	:	1777112110.313	     0.977	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-12-601.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 608 --exact --conditional:precision 1e-6 --conditional:algorithm bisection
611	:	1777112110.885	     0.940	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-12-601.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 610 --exact --conditional:precision 1e-6 --conditional:algorithm bisection-pt
559	:	1777112080.108	    33.270	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-25-20-3-301.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 558 --exact --conditional:precision 1e-6 --conditional:algorithm bisection-pt
613	:	1777112111.828	     3.990	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-25-20-12-26.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 612 --exact --conditional:algorithm bisection
573	:	1777112092.566	    26.993	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-19-201.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 572 --exact --conditional:algorithm bisection
615	:	1777112115.821	     6.686	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-25-20-12-26.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 614 --exact --conditional:algorithm restart
594	:	1777112101.565	    23.290	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-12-2-10-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 593 --conditional:precision 1e-6 --conditional:algorithm restart
617	:	1777112122.510	     2.759	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-25-20-12-26.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 616 --conditional:precision 1e-6 --conditional:algorithm bisection
595	:	1777112101.619	    24.160	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/patrol-12-2-10-101.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 594 --conditional:precision 1e-6 --conditional:algorithm restart
616	:	1777112119.561	     6.334	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-25-20-12-26.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 615 --exact --conditional:algorithm restart
618	:	1777112124.859	     2.525	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-25-20-12-26.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 617 --conditional:precision 1e-6 --conditional:algorithm bisection
619	:	1777112125.271	     2.924	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-25-20-12-26.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 618 --conditional:precision 1e-6 --conditional:algorithm bisection-pt
621	:	1777112125.899	     3.057	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-25-20-12-26.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 620 --conditional:precision 1e-6 --conditional:algorithm restart
620	:	1777112125.785	     3.299	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-25-20-12-26.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 619 --conditional:precision 1e-6 --conditional:algorithm restart
612	:	1777112111.294	    20.206	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-25-20-12-26.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 611 --exact --conditional:algorithm bisection
626	:	1777112131.502	     0.118	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-0-101.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 625 --exact --conditional:algorithm bisection
623	:	1777112128.197	     3.940	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-25-20-12-26.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 622 --exact --conditional:precision 1e-6 --conditional:algorithm bisection
627	:	1777112131.624	     0.885	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-0-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 626 --exact --conditional:algorithm bisection-pt
625	:	1777112129.087	     4.101	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-0-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 624 --exact --conditional:algorithm bisection
630	:	1777112133.191	     0.074	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-0-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 629 --conditional:precision 1e-6 --conditional:algorithm bisection
628	:	1777112132.139	     1.136	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-0-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 627 --exact --conditional:algorithm restart
631	:	1777112133.267	     0.072	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-0-101.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 630 --conditional:precision 1e-6 --conditional:algorithm bisection
632	:	1777112133.277	     0.072	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-0-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 631 --conditional:precision 1e-6 --conditional:algorithm bisection-pt
629	:	1777112132.517	     1.124	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-0-101.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 628 --exact --conditional:algorithm restart
614	:	1777112113.381	    20.464	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-25-20-12-26.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 613 --exact --conditional:algorithm bisection-pt
635	:	1777112133.643	     0.305	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-0-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 634 --exact --conditional:precision 1e-6 --conditional:algorithm bisection
636	:	1777112133.849	     0.120	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-0-101.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 635 --exact --conditional:precision 1e-6 --conditional:algorithm bisection
622	:	1777112127.387	     6.714	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-25-20-12-26.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 621 --exact --conditional:precision 1e-6 --conditional:algorithm bisection
637	:	1777112133.951	     0.308	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-0-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 636 --exact --conditional:precision 1e-6 --conditional:algorithm bisection-pt
624	:	1777112128.958	     6.713	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/refuelC-25-20-12-26.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 623 --exact --conditional:precision 1e-6 --conditional:algorithm bisection-pt
639	:	1777112134.104	     6.251	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/transformed-mdp/brp-N=128-MAX=11-PCHAN=0.010.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "success" || F "retries_MAX_min_1"]' --timeout 300 --dot-maxwidth 638 --exact --conditional:algorithm bisection
641	:	1777112135.675	     5.765	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/transformed-mdp/brp-N=128-MAX=11-PCHAN=0.010.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "success" || F "retries_MAX_min_3"]' --timeout 300 --dot-maxwidth 640 --exact --conditional:algorithm bisection
643	:	1777112141.442	     3.015	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/transformed-mdp/brp-N=128-MAX=11-PCHAN=0.010.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "target" || F "retries_MAX_min_1"]' --timeout 300 --dot-maxwidth 642 --exact --conditional:algorithm bisection
633	:	1777112133.342	   122.589	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-0-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 632 --conditional:precision 1e-6 --conditional:algorithm restart
634	:	1777112133.352	   123.040	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-0-101.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 633 --conditional:precision 1e-6 --conditional:algorithm restart
645	:	1777112255.934	     2.839	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/transformed-mdp/brp-N=128-MAX=11-PCHAN=0.010.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "target" || F "retries_MAX_min_3"]' --timeout 300 --dot-maxwidth 644 --exact --conditional:algorithm bisection
581	:	1777112093.766	   224.589	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-19-201.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 580 --conditional:precision 1e-6 --conditional:algorithm restart
582	:	1777112094.959	   252.838	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-19-201.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 300 --dot-maxwidth 581 --conditional:precision 1e-6 --conditional:algorithm restart
649	:	1777112347.800	    59.644	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/transformed-mdp/brp-N=128-MAX=11-PCHAN=0.010.drn --prop 'Pmax=? [true];Pmax=? [F "target" || F "retries_MAX_min_3"]' --timeout 300 --dot-maxwidth 648 --exact --conditional:algorithm bisection-pt
638	:	1777112133.971	   301.601	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/transformed-mdp/brp-N=128-MAX=11-PCHAN=0.010.drn --prop 'Pmax=? [true];Pmax=? [F "success" || F "retries_MAX_min_1"]' --timeout 300 --dot-maxwidth 637 --exact --conditional:algorithm bisection
640	:	1777112134.261	   301.544	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/transformed-mdp/brp-N=128-MAX=11-PCHAN=0.010.drn --prop 'Pmax=? [true];Pmax=? [F "success" || F "retries_MAX_min_3"]' --timeout 300 --dot-maxwidth 639 --exact --conditional:algorithm bisection
642	:	1777112140.358	   300.463	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/transformed-mdp/brp-N=128-MAX=11-PCHAN=0.010.drn --prop 'Pmax=? [true];Pmax=? [F "target" || F "retries_MAX_min_1"]' --timeout 300 --dot-maxwidth 641 --exact --conditional:algorithm bisection
644	:	1777112144.459	   300.412	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/transformed-mdp/brp-N=128-MAX=11-PCHAN=0.010.drn --prop 'Pmax=? [true];Pmax=? [F "target" || F "retries_MAX_min_3"]' --timeout 300 --dot-maxwidth 643 --exact --conditional:algorithm bisection
648	:	1777112318.358	   127.371	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/transformed-mdp/brp-N=128-MAX=11-PCHAN=0.010.drn --prop 'Pmax=? [true];Pmax=? [F "target" || F "retries_MAX_min_1"]' --timeout 300 --dot-maxwidth 647 --exact --conditional:algorithm bisection-pt
646	:	1777112256.395	   300.479	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/transformed-mdp/brp-N=128-MAX=11-PCHAN=0.010.drn --prop 'Pmax=? [true];Pmax=? [F "success" || F "retries_MAX_min_1"]' --timeout 300 --dot-maxwidth 645 --exact --conditional:algorithm bisection-pt
647	:	1777112258.776	   301.167	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/transformed-mdp/brp-N=128-MAX=11-PCHAN=0.010.drn --prop 'Pmax=? [true];Pmax=? [F "success" || F "retries_MAX_min_3"]' --timeout 300 --dot-maxwidth 646 --exact --conditional:algorithm bisection-pt
650	:	1777112407.446	   303.161	0	0	14	0	storm/build/bin/storm -drn benchmarks/rq1/models/transformed-mdp/brp-N=128-MAX=11-PCHAN=0.010.drn --prop 'Pmax=? [true];Pmax=? [F "success" || F "retries_MAX_min_1"]' --timeout 300 --dot-maxwidth 649 --exact --conditional:algorithm restart
658	:	1777112710.610	     0.397	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/transformed-mdp/brp-N=128-MAX=11-PCHAN=0.010.drn --prop 'Pmax=? [true];Pmax=? [F "success" || F "retries_MAX_min_1"]' --timeout 300 --dot-maxwidth 657 --conditional:precision 1e-6 --conditional:algorithm bisection
659	:	1777112711.009	     0.317	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/transformed-mdp/brp-N=128-MAX=11-PCHAN=0.010.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "success" || F "retries_MAX_min_1"]' --timeout 300 --dot-maxwidth 658 --conditional:precision 1e-6 --conditional:algorithm bisection
660	:	1777112711.329	     0.387	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/transformed-mdp/brp-N=128-MAX=11-PCHAN=0.010.drn --prop 'Pmax=? [true];Pmax=? [F "success" || F "retries_MAX_min_3"]' --timeout 300 --dot-maxwidth 659 --conditional:precision 1e-6 --conditional:algorithm bisection
