Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
312	:	1776957389.143	    10.036	0	0	1	0	storm/build/bin/storm -drn benchmarks/rq1/models/concrete-mdps/wlan-BOFF=4.drn --prop 'Pmax=? [true];Pmax=? [F "collision8" || F "collision2"]' --timeout 10 --dot-maxwidth 311 --conditional:precision 1e-6 --conditional:algorithm bisection-advanced-pt
313	:	1776957389.216	    10.030	0	0	1	0	storm/build/bin/storm -drn benchmarks/rq1/models/concrete-mdps/wlan-BOFF=4.drn --prop 'Pmax=? [true];Pmax=? [F "collision1" || F "bothbackoff"]' --timeout 10 --dot-maxwidth 312 --conditional:precision 1e-6 --conditional:algorithm bisection-advanced-pt
314	:	1776957389.406	    10.101	0	0	1	0	storm/build/bin/storm -drn benchmarks/rq1/models/concrete-mdps/wlan-BOFF=4.drn --prop 'Pmax=? [true];Pmax=? [F "collision8" || F "collision2"]' --timeout 10 --dot-maxwidth 313 --exact --conditional:precision 1e-6 --conditional:algorithm bisection
315	:	1776957389.586	    10.101	0	0	1	0	storm/build/bin/storm -drn benchmarks/rq1/models/concrete-mdps/wlan-BOFF=4.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "collision8" || F "collision2"]' --timeout 10 --dot-maxwidth 314 --exact --conditional:precision 1e-6 --conditional:algorithm bisection
316	:	1776957389.629	    10.087	0	0	1	0	storm/build/bin/storm -drn benchmarks/rq1/models/concrete-mdps/wlan-BOFF=4.drn --prop 'Pmax=? [true];Pmax=? [F "collision1" || F "bothbackoff"]' --timeout 10 --dot-maxwidth 315 --exact --conditional:precision 1e-6 --conditional:algorithm bisection
317	:	1776957389.634	    10.088	0	0	1	0	storm/build/bin/storm -drn benchmarks/rq1/models/concrete-mdps/wlan-BOFF=4.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "collision1" || F "bothbackoff"]' --timeout 10 --dot-maxwidth 316 --exact --conditional:precision 1e-6 --conditional:algorithm bisection
318	:	1776957390.264	    10.088	0	0	1	0	storm/build/bin/storm -drn benchmarks/rq1/models/concrete-mdps/wlan-BOFF=4.drn --prop 'Pmax=? [true];Pmax=? [F "collision8" || F "collision2"]' --timeout 10 --dot-maxwidth 317 --exact --conditional:precision 1e-6 --conditional:algorithm bisection-pt
319	:	1776957390.613	    10.088	0	0	1	0	storm/build/bin/storm -drn benchmarks/rq1/models/concrete-mdps/wlan-BOFF=4.drn --prop 'Pmax=? [true];Pmax=? [F "collision1" || F "bothbackoff"]' --timeout 10 --dot-maxwidth 318 --exact --conditional:precision 1e-6 --conditional:algorithm bisection-pt
320	:	1776957391.648	    10.085	0	0	1	0	storm/build/bin/storm -drn benchmarks/rq1/models/concrete-mdps/wlan-BOFF=4.drn --prop 'Pmax=? [true];Pmax=? [F "collision8" || F "collision2"]' --timeout 10 --dot-maxwidth 319 --exact --conditional:precision 1e-6 --conditional:algorithm bisection-advanced
321	:	1776957391.927	    10.099	0	0	1	0	storm/build/bin/storm -drn benchmarks/rq1/models/concrete-mdps/wlan-BOFF=4.drn --prop 'Pmax=? [true];Pmax=? [F "collision1" || F "bothbackoff"]' --timeout 10 --dot-maxwidth 320 --exact --conditional:precision 1e-6 --conditional:algorithm bisection-advanced
322	:	1776957392.150	    10.092	0	0	1	0	storm/build/bin/storm -drn benchmarks/rq1/models/concrete-mdps/wlan-BOFF=4.drn --prop 'Pmax=? [true];Pmax=? [F "collision8" || F "collision2"]' --timeout 10 --dot-maxwidth 321 --exact --conditional:precision 1e-6 --conditional:algorithm bisection-advanced-pt
323	:	1776957392.193	    10.093	0	0	1	0	storm/build/bin/storm -drn benchmarks/rq1/models/concrete-mdps/wlan-BOFF=4.drn --prop 'Pmax=? [true];Pmax=? [F "collision1" || F "bothbackoff"]' --timeout 10 --dot-maxwidth 322 --exact --conditional:precision 1e-6 --conditional:algorithm bisection-advanced-pt
324	:	1776957392.924	    10.183	0	0	1	0	storm/build/bin/storm -drn benchmarks/rq1/models/concrete-mdps/wlan-BOFF=6.drn --prop 'Pmax=? [true];Pmax=? [F "collision8" || F "collision2"]' --timeout 10 --dot-maxwidth 323 --exact --conditional:algorithm bisection
325	:	1776957393.379	    10.240	0	0	1	0	storm/build/bin/storm -drn benchmarks/rq1/models/concrete-mdps/wlan-BOFF=6.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "collision8" || F "collision2"]' --timeout 10 --dot-maxwidth 324 --exact --conditional:algorithm bisection
326	:	1776957393.655	    10.095	0	0	1	0	storm/build/bin/storm -drn benchmarks/rq1/models/concrete-mdps/wlan-BOFF=6.drn --prop 'Pmax=? [true];Pmax=? [F "collision1" || F "bothbackoff"]' --timeout 10 --dot-maxwidth 325 --exact --conditional:algorithm bisection
327	:	1776957393.864	    10.290	0	0	1	0	storm/build/bin/storm -drn benchmarks/rq1/models/concrete-mdps/wlan-BOFF=6.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "collision1" || F "bothbackoff"]' --timeout 10 --dot-maxwidth 326 --exact --conditional:algorithm bisection
328	:	1776957394.059	    10.273	0	0	1	0	storm/build/bin/storm -drn benchmarks/rq1/models/concrete-mdps/wlan-BOFF=6.drn --prop 'Pmax=? [true];Pmax=? [F "collision8" || F "collision2"]' --timeout 10 --dot-maxwidth 327 --exact --conditional:algorithm bisection-pt
329	:	1776957396.415	    10.108	0	0	1	0	storm/build/bin/storm -drn benchmarks/rq1/models/concrete-mdps/wlan-BOFF=6.drn --prop 'Pmax=? [true];Pmax=? [F "collision1" || F "bothbackoff"]' --timeout 10 --dot-maxwidth 328 --exact --conditional:algorithm bisection-pt
330	:	1776957396.887	    10.174	0	0	1	0	storm/build/bin/storm -drn benchmarks/rq1/models/concrete-mdps/wlan-BOFF=6.drn --prop 'Pmax=? [true];Pmax=? [F "collision8" || F "collision2"]' --timeout 10 --dot-maxwidth 329 --exact --conditional:algorithm restart
331	:	1776957397.063	    10.107	0	0	1	0	storm/build/bin/storm -drn benchmarks/rq1/models/concrete-mdps/wlan-BOFF=6.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "collision8" || F "collision2"]' --timeout 10 --dot-maxwidth 330 --exact --conditional:algorithm restart
332	:	1776957397.082	    10.269	0	0	1	0	storm/build/bin/storm -drn benchmarks/rq1/models/concrete-mdps/wlan-BOFF=6.drn --prop 'Pmax=? [true];Pmax=? [F "collision1" || F "bothbackoff"]' --timeout 10 --dot-maxwidth 331 --exact --conditional:algorithm restart
333	:	1776957398.832	    10.102	0	0	1	0	storm/build/bin/storm -drn benchmarks/rq1/models/concrete-mdps/wlan-BOFF=6.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "collision1" || F "bothbackoff"]' --timeout 10 --dot-maxwidth 332 --exact --conditional:algorithm restart
334	:	1776957399.039	    10.101	0	0	1	0	storm/build/bin/storm -drn benchmarks/rq1/models/concrete-mdps/wlan-BOFF=6.drn --prop 'Pmax=? [true];Pmax=? [F "collision8" || F "collision2"]' --timeout 10 --dot-maxwidth 333 --exact --conditional:algorithm bisection-advanced
335	:	1776957399.183	    10.101	0	0	1	0	storm/build/bin/storm -drn benchmarks/rq1/models/concrete-mdps/wlan-BOFF=6.drn --prop 'Pmax=? [true];Pmax=? [F "collision1" || F "bothbackoff"]' --timeout 10 --dot-maxwidth 334 --exact --conditional:algorithm bisection-advanced
336	:	1776957399.251	    10.156	0	0	1	0	storm/build/bin/storm -drn benchmarks/rq1/models/concrete-mdps/wlan-BOFF=6.drn --prop 'Pmax=? [true];Pmax=? [F "collision8" || F "collision2"]' --timeout 10 --dot-maxwidth 335 --exact --conditional:algorithm bisection-advanced-pt
337	:	1776957399.511	    10.192	0	0	1	0	storm/build/bin/storm -drn benchmarks/rq1/models/concrete-mdps/wlan-BOFF=6.drn --prop 'Pmax=? [true];Pmax=? [F "collision1" || F "bothbackoff"]' --timeout 10 --dot-maxwidth 336 --exact --conditional:algorithm bisection-advanced-pt
338	:	1776957399.691	    10.039	0	0	1	0	storm/build/bin/storm -drn benchmarks/rq1/models/concrete-mdps/wlan-BOFF=6.drn --prop 'Pmax=? [true];Pmax=? [F "collision8" || F "collision2"]' --timeout 10 --dot-maxwidth 337 --conditional:precision 1e-6 --conditional:algorithm bisection
339	:	1776957399.721	    10.032	0	0	1	0	storm/build/bin/storm -drn benchmarks/rq1/models/concrete-mdps/wlan-BOFF=6.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "collision8" || F "collision2"]' --timeout 10 --dot-maxwidth 338 --conditional:precision 1e-6 --conditional:algorithm bisection
340	:	1776957399.726	    10.032	0	0	1	0	storm/build/bin/storm -drn benchmarks/rq1/models/concrete-mdps/wlan-BOFF=6.drn --prop 'Pmax=? [true];Pmax=? [F "collision1" || F "bothbackoff"]' --timeout 10 --dot-maxwidth 339 --conditional:precision 1e-6 --conditional:algorithm bisection
363	:	1776957409.764	     0.199	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-0-101.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 10 --dot-maxwidth 362 --exact --conditional:algorithm bisection
341	:	1776957400.355	    10.029	0	0	1	0	storm/build/bin/storm -drn benchmarks/rq1/models/concrete-mdps/wlan-BOFF=6.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "collision1" || F "bothbackoff"]' --timeout 10 --dot-maxwidth 340 --conditional:precision 1e-6 --conditional:algorithm bisection
342	:	1776957400.705	    10.034	0	0	1	0	storm/build/bin/storm -drn benchmarks/rq1/models/concrete-mdps/wlan-BOFF=6.drn --prop 'Pmax=? [true];Pmax=? [F "collision8" || F "collision2"]' --timeout 10 --dot-maxwidth 341 --conditional:precision 1e-6 --conditional:algorithm bisection-pt
364	:	1776957409.968	     1.595	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-0-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 10 --dot-maxwidth 363 --exact --conditional:algorithm bisection-pt
343	:	1776957401.737	    10.029	0	0	1	0	storm/build/bin/storm -drn benchmarks/rq1/models/concrete-mdps/wlan-BOFF=6.drn --prop 'Pmax=? [true];Pmax=? [F "collision1" || F "bothbackoff"]' --timeout 10 --dot-maxwidth 342 --conditional:precision 1e-6 --conditional:algorithm bisection-pt
344	:	1776957402.031	    10.036	0	0	1	0	storm/build/bin/storm -drn benchmarks/rq1/models/concrete-mdps/wlan-BOFF=6.drn --prop 'Pmax=? [true];Pmax=? [F "collision8" || F "collision2"]' --timeout 10 --dot-maxwidth 343 --conditional:precision 1e-6 --conditional:algorithm restart
369	:	1776957412.071	     0.129	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-0-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 10 --dot-maxwidth 368 --conditional:precision 1e-6 --conditional:algorithm bisection
345	:	1776957402.247	    10.032	0	0	1	0	storm/build/bin/storm -drn benchmarks/rq1/models/concrete-mdps/wlan-BOFF=6.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "collision8" || F "collision2"]' --timeout 10 --dot-maxwidth 344 --conditional:precision 1e-6 --conditional:algorithm restart
370	:	1776957412.206	     0.123	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-0-101.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 10 --dot-maxwidth 369 --conditional:precision 1e-6 --conditional:algorithm bisection
346	:	1776957402.291	    10.044	0	0	1	0	storm/build/bin/storm -drn benchmarks/rq1/models/concrete-mdps/wlan-BOFF=6.drn --prop 'Pmax=? [true];Pmax=? [F "collision1" || F "bothbackoff"]' --timeout 10 --dot-maxwidth 345 --conditional:precision 1e-6 --conditional:algorithm restart
365	:	1776957410.388	     1.953	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-0-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 10 --dot-maxwidth 364 --exact --conditional:algorithm restart
371	:	1776957412.283	     0.151	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-0-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 10 --dot-maxwidth 370 --conditional:precision 1e-6 --conditional:algorithm bisection-pt
374	:	1776957412.350	     0.121	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-0-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 10 --dot-maxwidth 373 --conditional:precision 1e-6 --conditional:algorithm bisection-advanced
375	:	1776957412.439	     0.134	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-0-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 10 --dot-maxwidth 374 --conditional:precision 1e-6 --conditional:algorithm bisection-advanced-pt
366	:	1776957410.743	     2.003	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-0-101.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 10 --dot-maxwidth 365 --exact --conditional:algorithm restart
377	:	1776957412.576	     0.214	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-0-101.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 10 --dot-maxwidth 376 --exact --conditional:precision 1e-6 --conditional:algorithm bisection
376	:	1776957412.479	     0.520	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-0-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 10 --dot-maxwidth 375 --exact --conditional:precision 1e-6 --conditional:algorithm bisection
347	:	1776957403.111	    10.031	0	0	1	0	storm/build/bin/storm -drn benchmarks/rq1/models/concrete-mdps/wlan-BOFF=6.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "collision1" || F "bothbackoff"]' --timeout 10 --dot-maxwidth 346 --conditional:precision 1e-6 --conditional:algorithm restart
378	:	1776957412.750	     0.546	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-0-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 10 --dot-maxwidth 377 --exact --conditional:precision 1e-6 --conditional:algorithm bisection-pt
379	:	1776957412.796	     0.519	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-0-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 10 --dot-maxwidth 378 --exact --conditional:precision 1e-6 --conditional:algorithm bisection-advanced
368	:	1776957411.771	     1.672	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-0-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 10 --dot-maxwidth 367 --exact --conditional:algorithm bisection-advanced-pt
380	:	1776957413.007	     0.499	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-0-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 10 --dot-maxwidth 379 --exact --conditional:precision 1e-6 --conditional:algorithm bisection-advanced-pt
382	:	1776957413.300	     0.298	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-0-201.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 10 --dot-maxwidth 381 --exact --conditional:algorithm bisection
348	:	1776957403.623	    10.028	0	0	1	0	storm/build/bin/storm -drn benchmarks/rq1/models/concrete-mdps/wlan-BOFF=6.drn --prop 'Pmax=? [true];Pmax=? [F "collision8" || F "collision2"]' --timeout 10 --dot-maxwidth 347 --conditional:precision 1e-6 --conditional:algorithm bisection-advanced
349	:	1776957403.755	    10.031	0	0	1	0	storm/build/bin/storm -drn benchmarks/rq1/models/concrete-mdps/wlan-BOFF=6.drn --prop 'Pmax=? [true];Pmax=? [F "collision1" || F "bothbackoff"]' --timeout 10 --dot-maxwidth 348 --conditional:precision 1e-6 --conditional:algorithm bisection-advanced
388	:	1776957413.791	     0.224	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-0-201.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 10 --dot-maxwidth 387 --conditional:precision 1e-6 --conditional:algorithm bisection
350	:	1776957404.159	    10.036	0	0	1	0	storm/build/bin/storm -drn benchmarks/rq1/models/concrete-mdps/wlan-BOFF=6.drn --prop 'Pmax=? [true];Pmax=? [F "collision8" || F "collision2"]' --timeout 10 --dot-maxwidth 349 --conditional:precision 1e-6 --conditional:algorithm bisection-advanced-pt
389	:	1776957414.019	     0.233	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-0-201.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 10 --dot-maxwidth 388 --conditional:precision 1e-6 --conditional:algorithm bisection
383	:	1776957413.319	     0.970	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-0-201.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 10 --dot-maxwidth 382 --exact --conditional:algorithm bisection-pt
351	:	1776957404.337	    10.028	0	0	1	0	storm/build/bin/storm -drn benchmarks/rq1/models/concrete-mdps/wlan-BOFF=6.drn --prop 'Pmax=? [true];Pmax=? [F "collision1" || F "bothbackoff"]' --timeout 10 --dot-maxwidth 350 --conditional:precision 1e-6 --conditional:algorithm bisection-advanced-pt
390	:	1776957414.202	     0.236	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-0-201.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 10 --dot-maxwidth 389 --conditional:precision 1e-6 --conditional:algorithm bisection-pt
393	:	1776957414.370	     0.222	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-0-201.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 10 --dot-maxwidth 392 --conditional:precision 1e-6 --conditional:algorithm bisection-advanced
387	:	1776957413.655	     0.952	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-0-201.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 10 --dot-maxwidth 386 --exact --conditional:algorithm bisection-advanced-pt
394	:	1776957414.443	     0.240	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-0-201.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 10 --dot-maxwidth 393 --conditional:precision 1e-6 --conditional:algorithm bisection-advanced-pt
396	:	1776957414.611	     0.307	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-0-201.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 10 --dot-maxwidth 395 --exact --conditional:precision 1e-6 --conditional:algorithm bisection
385	:	1776957413.509	     1.481	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-0-201.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 10 --dot-maxwidth 384 --exact --conditional:algorithm restart
384	:	1776957413.447	     1.671	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-0-201.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 10 --dot-maxwidth 383 --exact --conditional:algorithm restart
395	:	1776957414.596	     0.578	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-0-201.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 10 --dot-maxwidth 394 --exact --conditional:precision 1e-6 --conditional:algorithm bisection
397	:	1776957414.686	     0.584	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-0-201.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 10 --dot-maxwidth 396 --exact --conditional:precision 1e-6 --conditional:algorithm bisection-pt
398	:	1776957414.923	     0.579	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-0-201.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 10 --dot-maxwidth 397 --exact --conditional:precision 1e-6 --conditional:algorithm bisection-advanced
401	:	1776957415.179	     0.384	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-0-401.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 10 --dot-maxwidth 400 --exact --conditional:algorithm bisection
399	:	1776957414.995	     0.580	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-0-201.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 10 --dot-maxwidth 398 --exact --conditional:precision 1e-6 --conditional:algorithm bisection-advanced-pt
386	:	1776957413.602	     2.473	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-0-201.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 10 --dot-maxwidth 385 --exact --conditional:algorithm bisection-advanced
352	:	1776957406.528	    10.082	0	0	1	0	storm/build/bin/storm -drn benchmarks/rq1/models/concrete-mdps/wlan-BOFF=6.drn --prop 'Pmax=? [true];Pmax=? [F "collision8" || F "collision2"]' --timeout 10 --dot-maxwidth 351 --exact --conditional:precision 1e-6 --conditional:algorithm bisection
404	:	1776957415.567	     1.100	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-0-401.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 10 --dot-maxwidth 403 --exact --conditional:algorithm restart
403	:	1776957415.507	     1.200	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-0-401.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 10 --dot-maxwidth 402 --exact --conditional:algorithm restart
407	:	1776957416.617	     0.310	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-0-401.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 10 --dot-maxwidth 406 --conditional:precision 1e-6 --conditional:algorithm bisection
408	:	1776957416.671	     0.322	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-0-401.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 10 --dot-maxwidth 407 --conditional:precision 1e-6 --conditional:algorithm bisection
409	:	1776957416.712	     0.330	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-0-401.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 10 --dot-maxwidth 408 --conditional:precision 1e-6 --conditional:algorithm bisection-pt
353	:	1776957407.065	    10.092	0	0	1	0	storm/build/bin/storm -drn benchmarks/rq1/models/concrete-mdps/wlan-BOFF=6.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "collision8" || F "collision2"]' --timeout 10 --dot-maxwidth 352 --exact --conditional:precision 1e-6 --conditional:algorithm bisection
362	:	1776957409.759	     7.500	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-0-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 10 --dot-maxwidth 361 --exact --conditional:algorithm bisection
412	:	1776957417.045	     0.316	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-0-401.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 10 --dot-maxwidth 411 --conditional:precision 1e-6 --conditional:algorithm bisection-advanced
354	:	1776957407.173	    10.201	0	0	1	0	storm/build/bin/storm -drn benchmarks/rq1/models/concrete-mdps/wlan-BOFF=6.drn --prop 'Pmax=? [true];Pmax=? [F "collision1" || F "bothbackoff"]' --timeout 10 --dot-maxwidth 353 --exact --conditional:precision 1e-6 --conditional:algorithm bisection
413	:	1776957417.162	     0.312	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-0-401.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 10 --dot-maxwidth 412 --conditional:precision 1e-6 --conditional:algorithm bisection-advanced-pt
355	:	1776957407.355	    10.263	0	0	1	0	storm/build/bin/storm -drn benchmarks/rq1/models/concrete-mdps/wlan-BOFF=6.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "collision1" || F "bothbackoff"]' --timeout 10 --dot-maxwidth 354 --exact --conditional:precision 1e-6 --conditional:algorithm bisection
381	:	1776957413.150	     4.508	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-0-201.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 10 --dot-maxwidth 380 --exact --conditional:algorithm bisection
400	:	1776957415.122	     2.561	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-0-401.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 10 --dot-maxwidth 399 --exact --conditional:algorithm bisection
415	:	1776957417.367	     0.396	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-0-401.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 10 --dot-maxwidth 414 --exact --conditional:precision 1e-6 --conditional:algorithm bisection
414	:	1776957417.264	     0.567	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-0-401.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 10 --dot-maxwidth 413 --exact --conditional:precision 1e-6 --conditional:algorithm bisection
420	:	1776957417.687	     0.148	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-0-76.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 10 --dot-maxwidth 419 --exact --conditional:algorithm bisection
402	:	1776957415.275	     2.616	0	0	0	0	storm/build/bin/storm -drn benchmarks/rq1/models/monitoring-cond-mdps/evadeV-12-4-0-401.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 10 --dot-maxwidth 401 --exact --conditional:algorithm bisection-pt
