Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
745	:	1769375426.428	     4.730	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-19-401.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 744 --exact --minmax:precision 0.0 -condtol 0 --conditional restart
746	:	1769375426.663	     4.726	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-19-401.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 745 --exact --minmax:precision 0.0 -condtol 0 --conditional restart
744	:	1769375426.104	     5.527	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-19-401.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 743 --exact --minmax:precision 0.0 -condtol 0 --conditional bisection-pt
754	:	1769375431.392	     0.337	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-19-401.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 753 --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection-advanced
755	:	1769375431.635	     0.336	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-19-401.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 754 --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection-advanced-pt
757	:	1769375431.974	     0.433	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-19-401.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 756 --exact --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection
756	:	1769375431.732	     0.854	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-19-401.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 755 --exact --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection
758	:	1769375432.409	     0.863	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-19-401.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 757 --exact --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection-pt
759	:	1769375432.590	     0.828	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-19-401.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 758 --exact --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection-advanced
600	:	1769375188.831	   245.122	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-15-201.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 599 --minmax:precision 1e-6 -condtol 1e-6 --conditional restart
760	:	1769375433.275	     0.839	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-19-401.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 759 --exact --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection-advanced-pt
762	:	1769375433.957	     0.162	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-3-101.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 761 --exact --minmax:precision 0.0 -condtol 0 --conditional bisection
748	:	1769375428.984	     5.414	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-19-401.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 747 --exact --minmax:precision 0.0 -condtol 0 --conditional bisection-advanced-pt
763	:	1769375434.118	     1.286	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-3-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 762 --exact --minmax:precision 0.0 -condtol 0 --conditional bisection-pt
764	:	1769375434.122	     1.969	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-3-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 763 --exact --minmax:precision 0.0 -condtol 0 --conditional restart
765	:	1769375434.402	     1.960	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-3-101.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 764 --exact --minmax:precision 0.0 -condtol 0 --conditional restart
768	:	1769375436.365	     0.111	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-3-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 767 --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection
769	:	1769375436.479	     0.101	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-3-101.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 768 --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection
766	:	1769375435.408	     1.213	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-3-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 765 --exact --minmax:precision 0.0 -condtol 0 --conditional bisection-advanced
770	:	1769375436.584	     0.106	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-3-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 769 --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection-pt
767	:	1769375436.094	     1.218	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-3-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 766 --exact --minmax:precision 0.0 -condtol 0 --conditional bisection-advanced-pt
773	:	1769375437.315	     0.111	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-3-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 772 --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection-advanced
774	:	1769375437.429	     0.108	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-3-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 773 --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection-advanced-pt
775	:	1769375437.539	     0.440	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-3-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 774 --exact --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection
776	:	1769375437.982	     0.162	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-3-101.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 775 --exact --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection
777	:	1769375438.147	     0.444	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-3-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 776 --exact --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection-pt
778	:	1769375438.594	     0.434	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-3-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 777 --exact --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection-advanced
779	:	1769375439.032	     0.450	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-3-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 778 --exact --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection-advanced-pt
761	:	1769375433.420	     6.125	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-3-101.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 760 --exact --minmax:precision 0.0 -condtol 0 --conditional bisection
359	:	1769374838.990	   600.565	0	0	1	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/concrete-mdps/wlan-BOFF=6.drn --prop 'Pmax=? [true];Pmax=? [F "collision1" || F "bothbackoff"]' --timeout 600 --dot-maxwidth 358 --exact --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection-advanced
781	:	1769375439.549	     0.364	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-3-401.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 780 --exact --minmax:precision 0.0 -condtol 0 --conditional bisection
742	:	1769375425.929	    14.096	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-19-401.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 741 --exact --minmax:precision 0.0 -condtol 0 --conditional bisection
783	:	1769375439.916	     1.305	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-3-401.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 782 --exact --minmax:precision 0.0 -condtol 0 --conditional restart
784	:	1769375440.027	     1.294	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-3-401.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 783 --exact --minmax:precision 0.0 -condtol 0 --conditional restart
747	:	1769375428.938	    13.775	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-19-401.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 746 --exact --minmax:precision 0.0 -condtol 0 --conditional bisection-advanced
780	:	1769375439.484	     3.496	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-3-401.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 779 --exact --minmax:precision 0.0 -condtol 0 --conditional bisection
787	:	1769375442.716	     0.306	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-3-401.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 786 --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection
782	:	1769375439.558	     3.526	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-3-401.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 781 --exact --minmax:precision 0.0 -condtol 0 --conditional bisection-pt
788	:	1769375442.982	     0.306	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-3-401.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 787 --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection
789	:	1769375443.026	     0.300	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-3-401.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 788 --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection-pt
792	:	1769375443.330	     0.308	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-3-401.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 791 --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection-advanced
793	:	1769375443.640	     0.302	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-3-401.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 792 --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection-advanced-pt
794	:	1769375443.946	     0.539	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-3-401.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 793 --exact --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection
785	:	1769375441.223	     3.566	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-3-401.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 784 --exact --minmax:precision 0.0 -condtol 0 --conditional bisection-advanced
790	:	1769375443.086	     1.768	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-3-401.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 789 --minmax:precision 1e-6 -condtol 1e-6 --conditional restart
795	:	1769375444.488	     0.366	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-3-401.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 794 --exact --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection
786	:	1769375441.324	     3.560	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-3-401.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 785 --exact --minmax:precision 0.0 -condtol 0 --conditional bisection-advanced-pt
791	:	1769375443.291	     1.732	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-3-401.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 790 --minmax:precision 1e-6 -condtol 1e-6 --conditional restart
796	:	1769375444.792	     0.539	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-3-401.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 795 --exact --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection-pt
797	:	1769375444.857	     0.557	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-3-401.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 796 --exact --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection-advanced
798	:	1769375444.864	     0.557	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-3-401.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 797 --exact --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection-advanced-pt
800	:	1769375445.025	     0.561	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-3-601.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 799 --exact --minmax:precision 0.0 -condtol 0 --conditional bisection
723	:	1769375414.701	    33.539	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-19-201.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 722 --exact --minmax:precision 0.0 -condtol 0 --conditional bisection
802	:	1769375445.417	     2.832	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-3-601.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 801 --exact --minmax:precision 0.0 -condtol 0 --conditional restart
803	:	1769375445.425	     2.841	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-3-601.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 802 --exact --minmax:precision 0.0 -condtol 0 --conditional restart
806	:	1769375448.253	     0.453	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-3-601.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 805 --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection
807	:	1769375448.269	     0.457	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-3-601.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 806 --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection
808	:	1769375448.709	     0.454	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-3-601.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 807 --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection-pt
799	:	1769375444.886	     6.868	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-3-601.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 798 --exact --minmax:precision 0.0 -condtol 0 --conditional bisection
811	:	1769375451.757	     0.456	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-3-601.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 810 --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection-advanced
728	:	1769375418.554	    33.808	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-19-201.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 727 --exact --minmax:precision 0.0 -condtol 0 --conditional bisection-advanced
801	:	1769375445.334	     7.093	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-3-601.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 800 --exact --minmax:precision 0.0 -condtol 0 --conditional bisection-pt
804	:	1769375445.590	     6.970	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-3-601.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 803 --exact --minmax:precision 0.0 -condtol 0 --conditional bisection-advanced
812	:	1769375452.216	     0.455	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-3-601.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 811 --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection-advanced-pt
814	:	1769375452.430	     0.557	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-3-601.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 813 --exact --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection
813	:	1769375452.365	     0.895	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-3-601.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 812 --exact --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection
815	:	1769375452.563	     0.904	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-3-601.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 814 --exact --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection-pt
816	:	1769375452.675	     0.868	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-3-601.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 815 --exact --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection-advanced
819	:	1769375453.470	     0.122	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-3-76.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 818 --exact --minmax:precision 0.0 -condtol 0 --conditional bisection
817	:	1769375452.991	     0.874	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-3-601.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 816 --exact --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection-advanced-pt
820	:	1769375453.546	     0.612	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-3-76.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 819 --exact --minmax:precision 0.0 -condtol 0 --conditional bisection-pt
821	:	1769375453.596	     0.858	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-3-76.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 820 --exact --minmax:precision 0.0 -condtol 0 --conditional restart
823	:	1769375454.162	     0.511	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-3-76.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 822 --exact --minmax:precision 0.0 -condtol 0 --conditional bisection-advanced
822	:	1769375453.868	     0.874	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-3-76.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 821 --exact --minmax:precision 0.0 -condtol 0 --conditional restart
825	:	1769375454.676	     0.083	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-3-76.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 824 --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection
826	:	1769375454.744	     0.085	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-3-76.drn --prop 'Pmax=? [true];Pmax>=0.5 [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 825 --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection
827	:	1769375454.763	     0.085	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-3-76.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 826 --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection-pt
824	:	1769375454.457	     0.513	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-3-76.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 823 --exact --minmax:precision 0.0 -condtol 0 --conditional bisection-advanced-pt
830	:	1769375454.973	     0.083	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-3-76.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 829 --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection-advanced
831	:	1769375455.060	     0.085	0	0	0	0	../storm/build/bin/storm -drn /home/sjunges/Cond/premise/premise/examples/monitoring-cond-mdps/evadeV-12-4-3-76.drn --prop 'Pmax=? [true];Pmax=? [F "_goal" || F "_end"]' --timeout 600 --dot-maxwidth 830 --minmax:precision 1e-6 -condtol 1e-6 --conditional bisection-advanced-pt
